Date,F,CAT,DIS,MCD,KO,PEP,WMT,C,WFC,JPM,AAPL,IBM,PFE,JNJ,XOM,MRO,ED,T,VZ,NEM
2005-11-30,5.243802547454834,37.30168914794922,20.241249084472656,21.165878295898438,12.991384506225586,37.08399200439453,33.761592864990234,356.2325134277344,19.94139862060547,24.889270782470703,2.0709755420684814,51.06119918823242,10.458765029907227,38.62054443359375,33.51620101928711,12.751322746276855,22.4244384765625,5.541708946228027,13.253211975097656,35.356876373291016
2005-12-30,4.979354381561279,37.29522705078125,19.668678283691406,21.084592819213867,12.26710319519043,37.1706657409668,32.636905670166016,356.085693359375,19.93505096435547,25.826284408569336,2.195258855819702,47.21293258666992,11.504644393920898,37.588565826416016,32.441932678222656,13.112637519836426,22.81344985961914,5.448271751403809,12.48238754272461,40.93791198730469
2006-01-31,5.599002361297607,44.00972366333008,20.76822280883789,21.89119529724121,12.592726707458496,35.97528076171875,32.15571594238281,341.77764892578125,19.78592872619629,26.08599853515625,2.3057992458343506,46.696014404296875,12.668922424316406,35.987457275390625,36.2423210144043,16.532197952270508,23.14828109741211,5.87677001953125,13.29077434539795,47.37760543823242
2006-02-28,5.200939178466797,47.367156982421875,22.967308044433594,21.828678131103516,12.772273063659668,37.18954086303711,31.63270378112793,343.8736572265625,20.541013717651367,26.998199462890625,2.0914342403411865,46.2082405090332,13.04486083984375,36.26047897338867,34.472328186035156,15.258389472961426,22.871959686279297,6.248175621032715,14.1471586227417,40.56993103027344
2006-03-31,5.194413185119629,46.54401779174805,22.885251998901367,21.484766006469727,12.834868431091309,36.5179328918457,33.06573486328125,350.25128173828125,20.435434341430664,27.32632064819336,1.9152402877807617,47.492454528808594,12.412286758422852,37.24798583984375,35.33747100830078,16.462202072143555,21.690217971801758,6.123616695404053,14.29829216003418,39.85512161254883
2006-04-28,4.59920072555542,49.24717330932617,22.94269561767578,21.61607551574707,12.862462997436523,36.802303314208984,31.518827438354492,374.2631530761719,21.977617263793945,30.024160385131836,2.149454116821289,47.417579650878906,12.61650276184082,36.864315032958984,36.626487731933594,17.15164566040039,21.500747680664062,6.033702373504639,14.030900955200195,44.824546813964844
2006-05-31,4.738170623779297,47.43306350708008,25.026897430419922,20.740680694580078,13.497000694274902,38.20513916015625,34.0316162109375,369.3929138183594,21.399232864379883,28.21133041381836,1.8251579999923706,46.186492919921875,11.896622657775879,38.112064361572266,35.544403076171875,16.303369522094727,22.282730102539062,5.999171733856201,13.257780075073242,40.054832458496094
2006-06-30,4.585966110229492,48.42790985107422,24.616621017456055,21.009544372558594,13.282464027404785,38.12873840332031,33.834938049316406,361.5255126953125,21.62814712524414,27.78789710998535,1.7488166093826294,44.40607452392578,11.801093101501465,37.92220687866211,35.8011589050293,18.09554100036621,22.454526901245117,6.4204487800598145,14.22630786895752,40.73138427734375
2006-07-31,4.446174621582031,46.28130340576172,24.36225128173828,22.128820419311523,13.739418983459473,40.249813079833984,31.25709342956543,361.9750671386719,23.32408905029297,30.42926788330078,2.075251340866089,44.747127532958984,13.068183898925781,39.58667755126953,39.53009033203125,19.690034866333008,23.682336807250977,7.014563083648682,14.543420791625977,39.42319107055664
2006-08-31,5.579381942749023,43.329532623291016,24.32942771911621,22.447708129882812,13.83513069152832,41.45642852783203,31.530536651611328,373.5242004394531,22.582744598388672,30.45596694946289,2.0718913078308105,47.000301361083984,13.98591136932373,41.159523010253906,39.672454833984375,18.22056007385254,23.640609741210938,7.2812066078186035,15.128251075744629,39.4385871887207
2006-09-29,5.39273738861084,42.97037887573242,25.363325119018555,24.461122512817383,13.891160011291504,41.63530731201172,34.77383804321289,375.94622802734375,23.512042999267578,31.323087692260742,2.3506882190704346,47.5633430480957,14.391892433166504,41.337764739990234,39.33827590942383,16.780378341674805,23.640609741210938,7.615677356719971,15.96679973602295,32.9619140625
2006-10-31,5.519389629364014,39.819278717041016,25.81462860107422,26.2119197845459,14.525397300720215,40.474159240722656,34.74563980102539,379.6549987792969,23.58353614807129,31.870168685913086,2.4758875370025635,53.59438705444336,13.524113655090332,42.90365982055664,41.87093734741211,18.853370666503906,24.740766525268555,8.120218276977539,16.08312225341797,34.90493392944336
2006-11-30,5.4194016456604,40.685081481933594,27.119312286376953,26.883737564086914,14.656936645507812,39.53630447387695,32.50352478027344,379.04876708984375,23.079252243041992,31.090890884399414,2.7989625930786133,53.53752517700195,14.074159622192383,42.19218444824219,45.22612380981445,20.687349319458008,24.971529006958008,8.039608001708984,15.76565933227539,36.16942596435547
2006-12-29,5.0061140060424805,40.225948333740234,28.37505531311035,28.395414352416992,15.101370811462402,40.09379196166992,32.680206298828125,425.7513122558594,23.288822174072266,32.44792938232422,2.5907042026519775,56.58367919921875,13.260123252868652,42.262577056884766,45.12013626098633,20.2752742767334,24.89385986328125,8.475846290588379,16.803464889526367,34.88618850708008
2007-01-31,5.4194016456604,42.234580993652344,29.120243072509766,28.408233642578125,14.985564231872559,41.81804656982422,33.748783111572266,421.39453125,23.709508895874023,34.45730972290039,2.6178815364837646,57.7485466003418,13.434203147888184,42.76189422607422,43.63047409057617,19.80181884765625,25.002601623535156,9.04677963256836,17.571414947509766,34.847537994384766
2007-02-28,5.272751808166504,42.47188949584961,28.358495712280273,27.9854736328125,14.609991073608398,40.4783935546875,34.18754196166992,388.8191833496094,22.904233932495117,33.41541290283203,2.583681106567383,54.30228805541992,12.918501853942871,40.51909637451172,42.38530349731445,19.97263526916504,25.459131240844727,8.847236633300781,17.060503005981445,34.847537994384766
2007-03-30,5.2594170570373535,44.185794830322266,28.507532119750977,28.85661506652832,15.130404472351074,40.935306549072266,33.384151458740234,396.3070983886719,22.72602081298828,32.732086181640625,2.837132692337036,55.07350540161133,13.07376766204834,38.7999267578125,44.61454391479492,21.758115768432617,26.75881004333496,9.479524612426758,17.29771614074707,32.519954681396484
2007-04-30,5.359407424926758,48.078609466552734,28.962926864624023,30.925579071044922,16.451168060302734,42.564727783203125,34.07387924194336,413.906982421875,23.68971061706543,35.49909591674805,3.047528028488159,59.718482971191406,13.694855690002441,41.34967041015625,46.938411712646484,22.356935501098633,26.863632202148438,9.42171573638916,17.603837966918945,32.29534912109375
2007-05-31,5.559384822845459,52.024478912353516,29.343799591064453,32.37961196899414,16.703344345092773,44.00738525390625,34.0034294128418,424.84759521484375,24.008255004882812,35.31512451171875,3.700700283050537,62.53710174560547,14.380430221557617,41.00468826293945,49.39179992675781,27.380014419555664,25.879396438598633,10.05923843383789,20.070589065551758,31.505386352539062
2007-06-29,6.279306888580322,51.8390998840332,28.654251098632812,32.51411819458008,16.59935188293457,41.99903869628906,34.367774963378906,399.8977966308594,23.396238327026367,33.01213073730469,3.726655960083008,61.74509048461914,13.37604808807373,39.93532943725586,49.813438415527344,26.519760131835938,23.918031692504883,10.09817123413086,18.982454299926758,30.323949813842773
2007-07-31,5.672704696655273,52.38825225830078,27.697429656982422,30.662944793701172,16.535888671875,42.497718811035156,32.82473373413086,363.0968933105469,22.464906692504883,30.220500946044922,4.023468971252441,64.91300201416016,12.298434257507324,39.20946502685547,50.5557746887207,24.414459228515625,23.154682159423828,9.639391899108887,19.842437744140625,32.41230773925781
2007-08-31,5.206090927124023,50.37382125854492,28.201017379760742,31.54690170288086,17.065824508666992,44.058509826660156,31.324687957763672,369.77606201171875,24.525508880615234,30.570711135864258,4.228674411773682,68.70960235595703,13.150793075561523,40.31488800048828,51.11564636230469,23.941946029663086,24.654190063476562,9.814160346984863,19.497920989990234,32.80823516845703
2007-09-28,5.659374237060547,52.142250061035156,28.864076614379883,34.890560150146484,18.348844528198242,47.70640563964844,31.33904266357422,368.1196594238281,23.908010482788086,31.463390350341797,4.68641471862793,69.36318969726562,12.933731079101562,42.865970611572266,55.187957763671875,25.332515716552734,24.847396850585938,10.414776802062988,20.615278244018555,34.80817794799805
2007-10-31,5.912680625915527,49.83521270751953,29.065515518188477,38.27263641357422,19.718536376953125,48.00592803955078,32.459068298339844,330.49517822265625,22.827392578125,32.535804748535156,5.800380706787109,68.37397003173828,13.029026985168457,42.52016830444336,54.84809112548828,26.269941329956055,25.271360397338867,10.403225898742676,21.653650283813477,39.60956954956055
2007-11-30,5.0061140060424805,48.02510070800781,27.82332420349121,38.437644958496094,19.934711456298828,50.25905227661133,34.390384674072266,266.0902099609375,21.973634719848633,31.580493927001953,5.564333438873291,62.1621208190918,12.733328819274902,44.471832275390625,53.36739730834961,24.93899917602539,26.32511329650879,9.5120210647583,20.309404373168945,38.667972564697266
2007-12-31,4.486170291900635,48.465946197509766,27.385787963867188,38.7269172668457,19.700380325317383,49.66852569580078,34.2785530090332,235.24618530273438,20.45586585998535,30.216781616210938,6.048641681671143,63.88782501220703,12.181336402893066,43.789085388183594,56.07886505126953,27.151838302612305,26.542451858520508,10.345974922180176,20.535009384155273,38.075416564941406
2008-01-31,4.42617654800415,47.684364318847656,25.315738677978516,35.223018646240234,18.939584732055664,44.53154754638672,36.59360885620117,227.71165466308594,23.091615676879883,33.10088348388672,4.133400917053223,63.3027229309082,12.518962860107422,41.451904296875,51.29640197753906,20.999624252319336,23.673583984375,9.705790519714355,18.43358612060547,42.30168533325195
2008-02-29,4.3528523445129395,48.58445739746094,27.496082305908203,35.81415557861328,18.7662353515625,45.519676208496094,35.76421356201172,191.65924072265625,20.008968353271484,28.387155532836914,3.817655324935913,67.56118774414062,12.1089448928833,40.9470329284668,52.305274963378906,23.829349517822266,22.52119255065918,8.782875061035156,17.242019653320312,39.90003204345703
2008-03-31,3.8129124641418457,52.587825775146484,26.622251510620117,36.91286849975586,19.66552734375,47.5015983581543,38.17353439331055,173.1480712890625,19.919986724853516,29.993309020996094,4.381966590881348,68.3207015991211,11.375236511230469,42.87016677856445,50.84450912475586,20.440528869628906,21.865768432617188,9.657885551452637,17.30373764038086,35.39338302612305
2008-04-30,5.506060600280762,55.25095748901367,27.513051986694336,39.43462371826172,19.019378662109375,45.0870361328125,42.01408004760742,204.26950073242188,20.364927291870117,33.54669189453125,5.311798572540283,71.61983489990234,10.929572105407715,44.33727264404297,55.94819641113281,20.427085876464844,22.912240982055664,9.895607948303223,18.565855026245117,34.54176712036133
2008-05-30,4.532830238342285,55.76380920410156,28.50565528869629,39.26253128051758,18.499229431152344,44.93571853637695,42.01667785644531,179.2168426513672,19.06161117553711,30.273006439208984,5.763736248016357,77.12840270996094,10.689467430114746,44.41681671142578,53.59567642211914,23.136804580688477,23.068700790405273,10.19981575012207,18.561023712158203,37.13571548461914
2008-06-30,3.2063119411468506,49.81224060058594,26.469539642333984,37.45295333862305,16.904130935668945,42.10381317138672,40.896053314208984,137.21670532226562,16.42050552368164,24.155027389526367,5.11300802230835,70.63301086425781,9.64592170715332,42.81956481933594,53.21525955200195,23.352907180786133,21.83428192138672,8.612325668334961,17.079814910888672,40.840065002441406
2008-07-31,3.199646472930908,47.19169616699219,25.748416900634766,39.83123779296875,16.74803352355957,44.070281982421875,42.657047271728516,155.66615295410156,20.928363800048828,28.924819946289062,4.85375452041626,76.26432800292969,10.308493614196777,45.56816482543945,48.565792083740234,22.272377014160156,22.175004959106445,8.005836486816406,16.62541961669922,37.55158233642578
2008-08-29,2.9730050563812256,48.013084411621094,27.44517707824707,41.55452346801758,16.933401107788086,45.341552734375,43.15785598754883,158.164794921875,21.15642547607422,27.40133285522461,5.176828861236572,72.83551788330078,10.72557258605957,47.17703628540039,48.55892562866211,20.40058708190918,23.171924591064453,8.312458038330078,17.152889251708984,35.312259674072266
2008-09-30,3.4662833213806152,40.45779037475586,26.0368595123291,41.35346221923828,17.319124221801758,47.47935485839844,43.75696563720703,170.82467651367188,26.23061752319336,33.246089935302734,3.470761775970459,69.9814453125,10.349533081054688,46.40670394897461,47.132694244384766,18.046836853027344,24.33901596069336,7.254883766174316,15.673016548156738,30.419042587280273
2008-10-31,1.4598387479782104,26.192554473876953,21.981595993041992,38.82666778564453,14.430419921875,37.9794807434082,40.77603530883789,115.11540985107422,23.798358917236328,29.592782974243164,3.2854065895080566,55.627342224121094,9.939815521240234,41.088165283203125,44.98422622680664,13.171881675720215,24.5429744720459,7.102189064025879,14.725540161132812,20.671762466430664
2008-11-28,1.793135643005371,28.10556411743164,19.105579376220703,39.72589874267578,15.481266021728516,37.77296829223633,40.82717514038086,69.91261291503906,20.389362335205078,22.712905883789062,2.8298044204711914,49.10984420776367,9.384531021118164,39.56550598144531,48.923614501953125,11.957696914672852,23.204429626464844,7.577084541320801,16.204544067382812,26.4086856842041
